tweet_created,tweet_id,tweet_content
2022-05-25 19:03:29+00:00,1529538664002629632,@AlohaAckbar @SebGorka We are overstated with unsecured guns. More guns than citizens and you want to say it’s not… https://t.co/8KysXWJBHJ
2022-05-25 19:03:29+00:00,1529538663515922434,@Mediaite How about congress stays in session instead of running off to vacation?
2022-05-25 19:03:28+00:00,1529538660638642178,"@benshapiro How do you know what an entire group of people TRULY believe? You don't, you're wrong. No specificity?… https://t.co/BGqztTobxj"
2022-05-25 19:03:28+00:00,1529538657538957315,@Barkofatree @realTuckFrumper Two pieces of legislation would make a tremendous difference. Barring stock trades wh… https://t.co/so34exAihe
2022-05-25 19:03:25+00:00,1529538647417966593,"Hey @SenatorBurr the gun lobby has spent $6,987,380  in support of you. Represent the voters, not the gun lobby, or… https://t.co/P5nDv6u4WF"
2022-05-25 19:03:23+00:00,1529538639507734530,"@Lhunthendrix @RochelleMGarza @lucymcbath Over the last week progressive champions, @lucymcbath and @JamieforOregon… https://t.co/dOfNBGjCka"
2022-05-25 19:03:23+00:00,1529538638316457984,@brothersosborne Totally agree. Vote out the power hungry in Congress and vote in people that care about us. That's where the power begins.
2022-05-25 19:03:21+00:00,1529538630175318016,members of Congress should be required to look at photos of victims. their wealth and power shouldn’t insulate them… https://t.co/aFBCD3gUEx
2022-05-25 19:03:21+00:00,1529538628229136384,"@QuagRage @iquanyins @wilmotoffee @steve_vladeck Congress controlled the militias… 

It also proves that “militia”… https://t.co/q7dDU4s0Ji"
2022-05-25 19:03:19+00:00,1529538621790990337,@benshapiro There are things that can be done that will almost undoubtedly decrease the death toll from USA mass sh… https://t.co/OS0Jm2iUdK
2022-05-25 19:03:19+00:00,1529538621572890625,@sunandavashisht Congress hi command didn't even open envelope of his letter so they didn't know that he had resigned 🤣
2022-05-25 19:03:15+00:00,1529538603038253057,@itsJeffTiedrich @VoteRandyFine @SecretService Reported him for condoning and urging violence against POTUS.  He sh… https://t.co/gqhyVv8O0K
2022-05-25 19:03:12+00:00,1529538591210082304,@Caroline14412 @OccupyDemocrats @tedcruz Every single congress person that has voted against common sense gun contr… https://t.co/ouwH2GfVNM
2022-05-25 19:03:09+00:00,1529538581072687106,"We have limitations on other rights granted in the Bill of Rights (freedom of speech, assembly, religion, etc). Rea… https://t.co/O9VQUPJjdT"
2022-05-25 19:03:09+00:00,1529538580598489088,"Hey @SenatorRomney the gun lobby has spent $13,647,676  in support of you. Represent the voters, not the gun lobby,… https://t.co/ktrWHyLI6o"
2022-05-25 19:03:08+00:00,1529538577540980736,@RepMaloney @fred_guttenberg PS: have a great vacation. May the indescribable grief being endured by the parents wh… https://t.co/UCmIUEUcJc
2022-05-25 19:03:08+00:00,1529538573661356034,"@picturesintheai @Kev_Bow @BeaFok @benshapiro If you mean the SC leak, that's not a ban. The current case exposed (… https://t.co/nWsKtg8MFW"
2022-05-25 19:03:06+00:00,1529538568603017218,Hey @DNC this is how you react to a mass shooting not wringing your hands and lamenting you don't have the votes in… https://t.co/9PJmBfU6P7
2022-05-25 19:03:06+00:00,1529538566929321984,@TomiLahren No-one is blaming “the gun”. They are disgusted by the lack of controls and the way to easy access to g… https://t.co/joWVOh2zZc
2022-05-25 19:03:05+00:00,1529538561896517632,Anybody who trump picks is not qualified to be in Congress https://t.co/Aw7dZfcO6J
2022-05-25 19:03:04+00:00,1529538557232160770,@DonnaRyeHenry1 @kaitlancollins Millions? He LOST his bid for a senate seat in Texas. He withdrew from his presiden… https://t.co/PtvpSj48L7
2022-05-25 19:03:04+00:00,1529538556926087169,"@Local_Idot As a fortnite player, I can confirm, I am apart of a multi-billion-dollar international arms dealing ri… https://t.co/hZquPPOlWA"
2022-05-25 19:03:03+00:00,1529538555919634432,@HoppyKercheval Sad to hear 18 nut killing babies. Just as sad to see Chief Injustice John G.Roberts trying to kill… https://t.co/GekZ2V16gu
2022-05-25 19:03:03+00:00,1529538555516682242,"Will Congress act on guns after Sandy Hook, Buffalo, Uvalde? #SmartNews  https://t.co/wCrXQG3Aod"
2022-05-25 19:03:03+00:00,1529538555390877698,This👇🏻👇🏻👇🏻list is the members of congress getting funding from the NRA https://t.co/u4rdo0tWT4
2022-05-25 19:03:03+00:00,1529538553402769408,@Jim_Jordan Ever think you would see a supporter of #assault in #congress?
2022-05-25 19:03:02+00:00,1529538549850193921,@daltx85 @ScottyBurberry I was gonna point out the irony of Always On Camera asking another House member “why even… https://t.co/GyAEMlbl4v
2022-05-25 19:03:01+00:00,1529538544997388291,"Will Congress Act on Guns After Sandy Hook, Buffalo, Uvalde? https://t.co/HxQA5E7iID"
2022-05-25 19:03:00+00:00,1529538543319662593,@wladtepes @Sandra_Congress Et les figurines de Raoult ? Comment as tu fais pour imaginer que c'est le Pr… https://t.co/WZPtrfRYO2
2022-05-25 19:03:00+00:00,1529538542527213568,@Dominos137 @POTUS He doesn’t write legislation. It’s up to Congress and the Senate to pass gun legislation
2022-05-25 19:02:58+00:00,1529538535509970944,"@InflationClub One Percenters are Funding Repubicans in Congress who Vote against Tax Cuts &amp; Deregulations!  

Ppl… https://t.co/QcY7ZY1K1Y"
2022-05-25 19:02:58+00:00,1529538533337182208,"Gun legislation is stalled in Congress. Here's why that won't change anytime soon

https://t.co/QKrOUC0T4C
Kickback… https://t.co/PQMbGdtbhS"
2022-05-25 19:02:55+00:00,1529538522625060864,@KenMastersUSA @BenjaminPDixon Also this wouldn’t even necessarily come from congress school boards could easily decide to start doing this
2022-05-25 19:02:55+00:00,1529538521068933122,Paul Gosar needs to be banned from Twitter and expelled from congress. So shameful. https://t.co/VeqeWYR71u
2022-05-25 19:02:54+00:00,1529538516752945153,"Joe Biden wants Congress to pass the George Floyd Justice in Policing Act…

…should they?"
2022-05-25 19:02:53+00:00,1529538513229729793,Investigation into deadly Texas school shooting underway. Republican congress are responsible for death of children  https://t.co/9i1emWIVZt
2022-05-25 19:02:53+00:00,1529538512814473219,The U.S. Senate leaders have not address the issue on the gun lobby. It is a long-standing issue that needs to be a… https://t.co/OE7SDOSfTY
2022-05-25 19:02:52+00:00,1529538509966831616,@krishna_diwani_ @Congress_Indira तबियात ठीक नाई लगरि सासुमा की
2022-05-25 19:02:51+00:00,1529538502970548225,I just wanna see all of congress and senate together and I want someone to ask the representatives that were office… https://t.co/adB6mMXUY2
2022-05-25 19:02:48+00:00,1529538490014261249,@Sunny_Burl_Daze @Kate_Riga24 @msnbrfour Very true. Members of Congress who say that they oppose gun control are li… https://t.co/fGJ7Fdjjdq
2022-05-25 19:02:46+00:00,1529538483806965760,@Jim_Jordan Never thought I'd see a criminal in Congress but there you are.
2022-05-25 19:02:45+00:00,1529538477825589251,@INCIndia Ye congress hai... Sirf apno ko khilaayegi...
2022-05-25 19:02:44+00:00,1529538475640471558,"@NicoleHockley saw your interview with @CNN @VictorBlackwell @AlisynCamerota , u r right congress has blood on thei… https://t.co/KlYeeZtHJx"
2022-05-25 19:02:44+00:00,1529538473475969024,Someone who lived and breathed Congress for 30 years - Kapil Sibal - too leaves the INC. Is this the beginning of t… https://t.co/C8K2qNfTQs
2022-05-25 19:02:44+00:00,1529538472742375424,"@iMac_too More likely, the Congress think tanks came up with this idea to embrace Yasin Malik."
2022-05-25 19:02:43+00:00,1529538470858858496,"@JakeSherman @jimsciutto He aint going to do shit, the old ass leaders of the democratic party don't have the balls… https://t.co/D2Zd5hJENP"
2022-05-25 19:02:42+00:00,1529538467763367936,"@laurenboebert Right, but resigning from Congress would at least be a starter. Give it some serious thought.
And mo… https://t.co/ayVJXYH44c"
2022-05-25 19:02:41+00:00,1529538462524788738,"@karencampech The system of checks and balances severely limit what he can do unilaterally. At the end of the day,… https://t.co/ps1K8a8Zk6"
2022-05-25 19:02:39+00:00,1529538455222374400,"@laurenboebert Clearly, seeing as you're in congress."
2022-05-25 19:02:39+00:00,1529538453234495488,"@ericswalwell It seems most of them consider the life of their jobs in Congress to be of paramount concerns, and wi… https://t.co/gCG1zCTqb7"
2022-05-25 19:02:38+00:00,1529538449027477504,"@CanadaPPC25 @rmille10 @matthewcary17 @benshapiro So you acknowledge we need good ppl hold gun, not bad ppl, then w… https://t.co/nW15F5fHHY"
2022-05-25 19:02:37+00:00,1529538443881193475,But seriously yes who’s the president matters but who is in senate and the house is REALLY important….. nothing can… https://t.co/RxPMohUcHb
2022-05-25 19:02:35+00:00,1529538437400956928,"Armed security work for 
you and congress.
SCOTUS
POTUS https://t.co/Iym0UpDWKy"
2022-05-25 19:02:32+00:00,1529538424981573634,@S_Foreman @K3V1NSM1TH @WM51172863 @barandsnow @MollyJongFast There were regulations that made it difficult for som… https://t.co/9tui5g0EG2
2022-05-25 19:02:31+00:00,1529538418539126787,"U.S. baby formula shortage: FDA defends response, cites safety problems at Abbott plant https://t.co/GJtB9DjzWA"
2022-05-25 19:02:27+00:00,1529538405494837249,@Riddlemethat14 @la_revolucion99 Money laundering 101. Like congress giving $40bn to Ukraine.
2022-05-25 19:02:27+00:00,1529538402990817286,@Darjok64 CONGRESS !!!
2022-05-25 19:02:26+00:00,1529538397672558593,@AndyKindler Manchin has been bought and paid for. We need term limits in Congress.
2022-05-25 19:02:25+00:00,1529538396946694144,"Here are the gun bills stalled in Congress. WHO KILLED THOSE CHILDREN, 1,2,3 MOSSAD, FBI, CIA AGENTS? https://t.co/poF9VmZqR1 via @Yahoo"
2022-05-25 19:02:22+00:00,1529538384380809216,@IdiocityOfTwter @travisabryant @ChristineHall88 @SenatorTimScott I have the answer then. Comprehensive mental heal… https://t.co/cvmrsuNA1l
2022-05-25 19:02:22+00:00,1529538383453859844,@AdvocateOwn @TitusNation What raise? Congress' pay has been frozen since 2009. Gun law bills passed by the House s… https://t.co/wPpHGqJFPn
2022-05-25 19:02:19+00:00,1529538370594029569,The 2nd amendment is irrelevant to any of the discussions being had. It’s been a long time since the Congress debat… https://t.co/CMb7w8UOfH
2022-05-25 19:02:17+00:00,1529538362167681025,@lilia97487504 america is the only country where the supreme court will move as fast as possible to outlaw simple m… https://t.co/cVyicsY5TG
2022-05-25 19:02:17+00:00,1529538361975017472,"The bottom quartile is always with us. 

But in Congress?"
2022-05-25 19:02:17+00:00,1529538361471270912,@SenSanders https://t.co/r5hJOiQZtK
2022-05-25 19:02:17+00:00,1529538360234102784,"How about we ""soften congress"" and give them the same security as public schools? https://t.co/o1yqxJuMDS"
2022-05-25 19:02:15+00:00,1529538353623973888,"Folks: when it comes to gun control law, Mitch McConnell (turtle face) &amp; asshole-Republicans offer 'thoughts and pr… https://t.co/93BRaL7PNM"
2022-05-25 19:02:13+00:00,1529538343939100672,@KING5Seattle Someday Democrats will control congress and the White House and make big changes!! #vote
2022-05-25 19:02:09+00:00,1529538329951277057,@KenMastersUSA @BenjaminPDixon I agree but if they won’t do gun control schools need to be secured I hate that it’s… https://t.co/mbyPYmIG5k
2022-05-25 19:02:09+00:00,1529538326394437632,Like I can’t believe how naive some of you are yes the Dems told you to vote and yes thy technically control congre… https://t.co/IlzreKEg88
2022-05-25 19:02:09+00:00,1529538325949956097,@RepSwalwell @GregAbbott_TX Are you really a member of Congress? Amazing.
2022-05-25 19:02:08+00:00,1529538324834435072,"@PriaINC @AMISHDEVGAN Behan tune joke achchha mara!
Puri union of congress yahi karti he ya samajdar bhi he?"
2022-05-25 19:02:06+00:00,1529538315858456576,"First Day - attending the High End Congress of Economic Diplomacy 2022 organized IUBCCI WHQ and IUBCCI UAE, Monte-C… https://t.co/p1FyftUkKg"
2022-05-25 19:02:05+00:00,1529538311601135617,Does your member of Congress vote with or against Biden? https://t.co/PNYNEa93IP
2022-05-25 19:02:04+00:00,1529538308086321153,@keenethery There's a lot he can do. He can cancel student debt with no input from congress.
2022-05-25 19:02:02+00:00,1529538298808508422,"Iran nuke deal NOT dead, US negotiator tells Congress. https://t.co/zPhS6xjYTI via @THESKY973DOTCOM"
2022-05-25 19:02:02+00:00,1529538298422493184,"Kapil Sibal quitting congress after 30 years reminds me of Goundani Sir's comedy 

""Inime vayasukku vandha enna varala na enna"" 🤣🤣"
2022-05-25 19:02:02+00:00,1529538296879190017,Congress is insulated by their wealth and their power and their age from the things that you’re concerned about. Th… https://t.co/5P9J9pHRs2
2022-05-25 19:01:58+00:00,1529538282480099328,@kaitlancollins Most dems too scared to do this...Guarantee you potential blk voters on the fence (who they are pan… https://t.co/vZTTvQEqg4
2022-05-25 19:01:58+00:00,1529538281007980544,"Hey @SenatorRomney the gun lobby has spent $13,647,676  in support of you. Represent the voters, not the gun lobby,… https://t.co/mCkiqVJGe8"
2022-05-25 19:01:58+00:00,1529538280257032192,Vote the people out of Congress who just want the status quo https://t.co/CfR1vb0Nzu
2022-05-25 19:01:57+00:00,1529538278277488647,AOC Instructs Lauren Boebert To ‘Just Quit’ Congress After Gun Comment https://t.co/gKrRdFZrDA via @bipartisanism
2022-05-25 19:01:56+00:00,1529538275542675456,@AdamKinzinger @SunshineandHap So WHY are you leaving Congress? What possible good could you accomplish OUT OF POWER?
2022-05-25 19:01:56+00:00,1529538271868604417,@huss1j He just needs to figure out how congress can launder money through the process
2022-05-25 19:01:56+00:00,1529538271788904448,I am 😃 big congratulations to @Marcus4Georgia on his win as the #Democrat nominee up against @RepMTG if you don’t l… https://t.co/lV5N5tay9x
2022-05-25 19:01:53+00:00,1529538261474955264,"@SenWhitehouse Thank you for your work. However.  

SUCK IT UP. GET YOUR ASSES IN GEAR. THOSE KIDS DIED DUE TO CONG… https://t.co/Qz2ERlYl9g"
2022-05-25 19:01:53+00:00,1529538259021352960,@urfavmoe then go talk to the congress badal alkalam alfadi da
2022-05-25 19:01:51+00:00,1529538252784472074,So Democrats need more than the house Congress and White House to get critical laws passed? Nice! https://t.co/M3fN66BYjt
2022-05-25 19:01:51+00:00,1529538252448882690,@SpeakerPelosi @SenSchumer @AustinScottGA08 @BrianMastFL @AOC gun violence is a tool for Congress used for populati… https://t.co/AbxEg6PL7G
2022-05-25 19:01:51+00:00,1529538251153080322,"Never refer to Congress as a whole when talking about 
the Senate. Instead, give full credit to ""Republicans in Con… https://t.co/VNjPmD7RYy"
2022-05-25 19:01:50+00:00,1529538246887104512,@mkraju There it is! The R's in Congress have no intention of doing anything. They are all going to be at the NRA c… https://t.co/u9NeGJc6Yv
2022-05-25 19:01:49+00:00,1529538245117235201,The change is not going to come from congress it’s going to come from the PEOPLE!
2022-05-25 19:01:47+00:00,1529538233628954624,"When Congress, the Supreme Court, the securities and exchange commission, the world economic forum is all talking a… https://t.co/KH1nVz9qni"
2022-05-25 19:01:45+00:00,1529538225886437377,"@orangeowl18 @himbo_aspiring @SenSchumer Fuck, if the Dems had done the right thing and kicked all of the insurrect… https://t.co/3KY7peb2c2"
2022-05-25 19:01:44+00:00,1529538225097756672,Quit tweeting and do your fucking jobs then. You and all of congress CONTINUALLY fail the people of the United Stat… https://t.co/DxNVwaVwjH
2022-05-25 19:01:43+00:00,1529538219456581633,Or who conceals them ye badlands beside their great congress her must devalue between her could meet irish!
2022-05-25 19:01:42+00:00,1529538215958433795,👏🏻 Sin duda un premio merecido. ¡Felicidades @RubenNogueiras! Nos alegra ver que tu #investigación para dar con un… https://t.co/rsRrE5gx5j
2022-05-25 19:01:42+00:00,1529538214243241985,@MartinHeinrich Has Congress considered just giving Ukraine a gazillion dollars for weapons?
2022-05-25 19:01:41+00:00,1529538210564648960,@pabsays @CBSNews Absolutely right. What Beto said needed to be said not just to Texas  Gov. Abbott but to almost e… https://t.co/A6GiqCSijI
2022-05-25 19:01:40+00:00,1529538208186388483,@AyeYoD1Flem Power to do what tho? Write bills congress won’t pass? Seem like states should make more rules bc repu… https://t.co/H5NWJ1CeYI
2022-05-25 19:01:39+00:00,1529538204247932930,"Per his testimony, Envoy Malley believes #Iran is a state sponsor of terror &amp; will use its revenues to support and… https://t.co/UZ4lswkdBb"
2022-05-25 19:01:38+00:00,1529538199273582594,@lunarrevan @jaxajueny do you know how the government works 😅 ? .. he can’t do anything if Congress doesn’t approve… https://t.co/Djf9tY8W8F
2022-05-25 19:01:38+00:00,1529538196517924867,@OccupyDemocrats @SandraD41222596 Challenge in the halls of Congress
2022-05-25 19:01:37+00:00,1529538195196477441,"@kaitlancollins It takes a US Senator, whose wife survived an assassination attempt, to BE the voice of Conscience-… https://t.co/pZuZ6YqVvd"
2022-05-25 19:01:37+00:00,1529538194756325376,"@POTUS It is obvious that Congress “doesn’t have the courage or will” to stop gun violence. 
Mr President,  “We The… https://t.co/UVKc0fZDKl"
2022-05-25 19:01:36+00:00,1529538189744029698,@JoJoFromJerz And.....turn Congress Blue.  Now!😡😡
2022-05-25 19:01:36+00:00,1529538189253578758,@Congress_Indira रिकॉर्ड ऐसे ही बनते हैं 😁😁
2022-05-25 19:01:36+00:00,1529538188057919491,"@VoteRandyFine Hey Rep Fine, I have news gor YOU, the overwhelming majority of Americans including gun owners are i… https://t.co/FOtJIzAXHK"
2022-05-25 19:01:36+00:00,1529538187978211328,@edystela246 @jensstoltenberg Nice lie. That staged photo where no unit or army insignia is found first appeared on… https://t.co/pHICoSdbn4
2022-05-25 19:01:32+00:00,1529538173788880905,"Every adult involved in that guy’s sphere had a role. Obviously, parents are a duh, but teachers and school counsel… https://t.co/0peDWrrrb9"
2022-05-25 19:01:32+00:00,1529538173126287363,"@noemie_issan l'athée que je suis ressens tout à fait la même chose
je l'aurais dit différemment (moins bien)

A la… https://t.co/4NAPZmFYUy"
2022-05-25 19:01:32+00:00,1529538171150602240,"@DiamondandSilk Diamond &amp; Silk Lie to Congress, Claim They Never Took Trump Campaign Money
https://t.co/RI2Q0H6q8m… https://t.co/FkLo9RfA7C"
2022-05-25 19:01:29+00:00,1529538161466122242,"@apthummar @nirwamehta Congress is ecosystem. Nobody leaves it, they just make temporary changes in their positions and locations."
2022-05-25 19:01:28+00:00,1529538155317186563,"Hours after the mass shooting in Uvalde, President Biden urged Congress to end the “carnage” of gun violence, plead… https://t.co/Td34v625Qu"
2022-05-25 19:01:28+00:00,1529538154587656193,@laurenboebert Australia has ELIMINATED massacres since 1996 with strict gun laws supported by ALL parties and thec… https://t.co/W9nOruKBrE
2022-05-25 19:01:27+00:00,1529538152460959745,"Hours after the mass shooting in Uvalde, Republicans in Congress joined the world in mourning the latest gun massac… https://t.co/7GDjmJhNuY"
2022-05-25 19:01:27+00:00,1529538150678380545,"They will continue to let our children die. 100 senators are standing between the safety of our children, and the m… https://t.co/vKPEvRkCJz"
2022-05-25 19:01:27+00:00,1529538149990518787,"Hey @SenRonJohnson the gun lobby has spent $1,269,486  in support of you. Represent the voters, not the gun lobby,… https://t.co/uHfRwPsOrp"
2022-05-25 19:01:26+00:00,1529538148522655744,"@RepTonyGonzales @SenTedCruz @JohnCornyn @RepChipRoy Tony you told a reporter, “right now is not time for debate no… https://t.co/OFFhILGFle"
2022-05-25 19:01:25+00:00,1529538142692380672,"@SalMukhDirar American presidents are castrated in the constitution sal , he literally can't do much without the Congress"
2022-05-25 19:01:22+00:00,1529538132626276352,"New rule: Whenever there is a school shooting in the U.S., for every victim, the metal detectors outside both house… https://t.co/mzJmmB6aWX"
2022-05-25 19:01:22+00:00,1529538130302345218,"@NoLieWithBTC Make McConnell and the others in congress supporting guns and taking money from the NRA, go to Texas… https://t.co/qanSh7KGom"
2022-05-25 19:01:21+00:00,1529538126401703942,"Congress style tell she. Fly hit show. Control of answer tend forget positive task.
Model my military bank some bea… https://t.co/YtxQHyrWnr"
2022-05-25 19:01:21+00:00,1529538124933648384,"If you’re tired of babies being shot to death and members of Congress getting kickbacks for doing nothing about it,… https://t.co/kWVd1mwCwn"
2022-05-25 19:01:21+00:00,1529538124681986049,@jordo2323 @NRA The nra is not Congress or the senate or the president
2022-05-25 19:01:20+00:00,1529538122995884034,It’s weird how we have the 22nd Amendment limiting a president to two terms after FDR abused the system and dispatc… https://t.co/gtE5mbt6Pl
2022-05-25 19:01:20+00:00,1529538122744221697,"Hey @SenCapito the gun lobby has spent $341,738  in support of you. Represent the voters, not the gun lobby, or com… https://t.co/aLWkOfc3Xx"
2022-05-25 19:01:20+00:00,1529538122538577920,@rohanrgupta hatao congress bachao #Remove Rohan Gupta .
2022-05-25 19:01:18+00:00,1529538116066869249,Members of Congress get off your fucking asses and do something selfless for once! This madness has to stop! Put th… https://t.co/RxFGaiCqd1
2022-05-25 19:01:17+00:00,1529538111189008387,"Hey @MarshaBlackburn the gun lobby has spent $1,306,130  in support of you. Represent the voters, not the gun lobby… https://t.co/GLUhvM9IAC"
2022-05-25 19:01:15+00:00,1529538102267625473,"Remember when Congress acted within *days* because people dared to protest outside Roberts, Alito, and Kavanaugh's… https://t.co/oCBRLoFcuc"
2022-05-25 19:01:14+00:00,1529538099167956992,"STOP IT! Stop Saying ""We"" or ""Americans"" or ""Congress""... Start Fucking Saying ""REPUBLICANS"". https://t.co/hVvcAq6IjV"
2022-05-25 19:01:14+00:00,1529538097930813446,"Hey @SenatorBraun the gun lobby has spent $1,249,967  in support of you. Represent the voters, not the gun lobby, o… https://t.co/pLD60T0Jme"
2022-05-25 19:01:14+00:00,1529538097620594688,@CalltoActivism Call your members of Congress. TODAY!
2022-05-25 19:01:12+00:00,1529538090779693056,@VoteRandyFine The embarrssment is this dorky member of congress trying to be all macho and threatening the Preside… https://t.co/JQ0PbFSTJW
2022-05-25 19:01:12+00:00,1529538089378533376,"Will Congress Act on Guns After Sandy Hook, Buffalo, Uvalde? https://t.co/Z557Hsz2PQ"
2022-05-25 19:01:11+00:00,1529538084521533440,"Hey @HawleyMO the gun lobby has spent $1,391,548  in support of you. Represent the voters, not the gun lobby, or co… https://t.co/rUljf4q9Ld"
2022-05-25 19:01:09+00:00,1529538077907116032,"@DailyMail If members of Congress can spend thousands of tax Payer money for theircown Private Security, Schools sh… https://t.co/9Wu7TRvnf8"
2022-05-25 19:01:09+00:00,1529538075210162178,This number will take you to the Capitol switchboard where you can contact your senators and reps in congress. (202… https://t.co/gKCVIE274w
2022-05-25 19:01:08+00:00,1529538073511358464,@GeorgekurianINC @SupriyaShrinate @rssurjewala Need the aggression as the media is totally engaging in congress bas… https://t.co/VeFyQKz5Av
2022-05-25 19:01:08+00:00,1529538072538398720,"Hey @senatemajldr the gun lobby has spent $1,267,139  in support of you. Represent the voters, not the gun lobby, o… https://t.co/6ZTVPdfQHr"
2022-05-25 19:01:08+00:00,1529538070202224641,GOP senators tried to pass a bill codifying a federal clearinghouse on school safety practices. Chuck Schumer objec… https://t.co/WruVNlUR05
2022-05-25 19:01:07+00:00,1529538068382089216,@WalshFreedom Which is a charge that congress will not take up because of gop senate obstruction. So we have a proc… https://t.co/4LtD60815Z
2022-05-25 19:01:07+00:00,1529538067903700992,"@pablo_honey1 @VoteRandyFine Ironically, multiple states sent letters to congress asking to revoke their certifications. They were ignored."
2022-05-25 19:01:06+00:00,1529538064762015744,@INCIndia @RahulGandhi Congress misreaably failed to change
2022-05-25 19:01:06+00:00,1529538064363683840,@RepKinzinger Sadly the Republicans in Congress vote against any gun control. They want more guns. Here in Florida… https://t.co/DRSvWmek6p
2022-05-25 19:01:05+00:00,1529538058122629120,"After a frustrating end to a legislative session trying to advance a Tribal sovereignty measure, the Wabanaki Natio… https://t.co/WzhIelyMVA"
2022-05-25 19:01:04+00:00,1529538054829924352,"WHICH SENATORS HAVE TAKEN THE MOST NRA MONEY?
https://t.co/al1MlkGNTI"
2022-05-25 19:01:03+00:00,1529538053026598912,"Hey @SenRonJohnson the gun lobby has spent $1,269,486  in support of you. Represent the voters, not the gun lobby,… https://t.co/tyCpVTRlbW"
2022-05-25 19:01:03+00:00,1529538051902414848,"In light of the massacre yesterday,  we need to think not only about gun legislation but  the legislature itself. I… https://t.co/JQl22Pue1e"
2022-05-25 19:01:03+00:00,1529538051604631552,@AdamKinzinger Much like congress likes to get in their wallets from lobbyists
2022-05-25 19:01:03+00:00,1529538051155931140,@brandi_tyme She is EXACTLY what we need in congress! We need GOP fighters that are willing to take on the establis… https://t.co/k8Eq3jQFjV
2022-05-25 19:01:02+00:00,1529538046089117696,What Is The Point Of Having A President If They DONT Have Control Over Certain Things Such As Passing Laws. All The… https://t.co/KHEaJcgdpN
2022-05-25 19:01:01+00:00,1529538043463364608,I'll vote for any candidate for Congress who will tell Republicans to go fuck themselves and will back it up by any… https://t.co/JrMh5JuSKk
2022-05-25 19:01:00+00:00,1529538037067096064,"We want to hear from you! What’s your BOLD vision for a future supporting immigrant healthcare access, incl. aborti… https://t.co/tyEbMygmdI"
2022-05-25 19:00:58+00:00,1529538031325175808,"Hey @MarshaBlackburn the gun lobby has spent $1,306,130  in support of you. Represent the voters, not the gun lobby… https://t.co/YcylSWCDpP"
2022-05-25 19:00:58+00:00,1529538029727236098,@haileyupton_1 @jesseleesoffer @NBCOneChicago @WolfEnt @GuyLockardReal @Jimmaynicks @barrettmarlyne @marinasqu… https://t.co/yOF8cpulQP
2022-05-25 19:00:56+00:00,1529538022441730050,"Honestly, I don’t wanna see politicians screaming we need gun control. I don’t wanna see candidates use this for th… https://t.co/X60efL6B36"
2022-05-25 19:00:55+00:00,1529538017790152704,I keep talking about term limits but that really is one way to stop corporations and lobbyists from having so much… https://t.co/tEXxNfh1K5
2022-05-25 19:00:55+00:00,1529538015797907457,I am running for Congress in New York to stand up to the gun lobby and pass meaningful common sense gun legislation… https://t.co/KkbW2NUwas
2022-05-25 19:00:55+00:00,1529538015722295296,@mumbaimatterz This place is known as Congress leaders ka vote bank.
2022-05-25 19:00:54+00:00,1529538012740128768,@brucel @GOP @NRA 90% of ALL Americans want comprehensive background checks for gun purchases. BUT these bought &amp; p… https://t.co/i6AlBPxDoe
2022-05-25 19:00:54+00:00,1529538012119457795,"Hey @HawleyMO the gun lobby has spent $1,391,548  in support of you. Represent the voters, not the gun lobby, or co… https://t.co/eyU5fv81pz"
2022-05-25 19:00:52+00:00,1529538005228306435,@TomFitton If congress approves we may have to go with Convention Of The States.  It's the only way.  I don't want… https://t.co/jlQbv0Sgjy
2022-05-25 19:00:51+00:00,1529538000081674241,@INCIndia Theee us not an iota of doubt that @INCIndia is an anti-national party. It’s stand always goes against th… https://t.co/AQBl1tsTF0
2022-05-25 19:00:50+00:00,1529537997623918593,"Hey @SenBillCassidy the gun lobby has spent $2,867,074  in support of you. Represent the voters, not the gun lobby,… https://t.co/EeHkRIQOZr"
2022-05-25 19:00:50+00:00,1529537996353150978,@mccallum_brian @VeronicaSixsmi1 @TheeRougarou @AOC Biden’s contribution to the crime bill was the AR ban &amp; the vio… https://t.co/yb7M6TpgEl
2022-05-25 19:00:49+00:00,1529537993815785472,"By now PDP ought to have called an emergency national congress to address Peter Obi's exit but nah, they're such a… https://t.co/avE4c13gza"
2022-05-25 19:00:49+00:00,1529537991055929344,@DearAuntCrabby I actually think Gosar should be thrown out of Congress and prevented from ever running for any off… https://t.co/18HalkUnkm
2022-05-25 19:00:48+00:00,1529537989549776896,"“You are out of line!”
Bullshit. This is exactly the time to do this. Take it to the source of the problem. Confron… https://t.co/mavydM5i4I"
2022-05-25 19:00:45+00:00,1529537974278438913,"@POTUS @sundene Thank you Mr. President.

Congress can't get 60 votes to ban these weapons, but sure seems like we… https://t.co/UnHwCOtWDX"
2022-05-25 19:00:45+00:00,1529537973838139392,WTP should sue congress for dereliction of duty.
2022-05-25 19:00:44+00:00,1529537970641854465,@_tanveersheikh @SupriyaShrinate I have been failing to understand why the hell the Congress is participating in de… https://t.co/P59loTaP03
2022-05-25 19:00:43+00:00,1529537968696066048,"@Arun2981 @Ashok_Kashmir Abey churiye , 
Sahi kaha 24  ghante kam padenge , Congress eek Vishal tree hai uske patte… https://t.co/qiOblW7v3Y"
